#prot1 prot2 sim-domain sim-global
Q9SIB9 Q54XS2 0.7633529411764706 0.5343529411764706
Q9SIB9 Q54X73 0.8122941176470588 0.513
Q9SIB9 P21399 0.8475294117647059 0.49917647058823533
Q9SIB9 Q90875 0.8029999999999999 0.5095294117647059
Q9SIB9 C8VG90 0.7309411764705882 0.5728235294117647
Q9SIB9 Q5B6D6 0.709764705882353 0.5937058823529412
Q9SIB9 Q99KI0 0.7488823529411764 0.5587058823529412
Q9SIB9 P34455 0.7624705882352941 0.5752352941176471
Q9SIB9 Q23500 0.854764705882353 0.517235294117647
Q42560 Q54XS2 0.6991176470588235 0.6991176470588235
Q42560 Q54X73 0.9068235294117647 0.9068235294117647
Q42560 P21399 0.8959411764705882 0.8959411764705882
Q42560 Q90875 0.8893529411764706 0.8893529411764706
Q42560 C8VG90 0.7264705882352941 0.6758235294117647
Q42560 Q5B6D6 0.7041764705882353 0.6081176470588235
Q42560 Q99KI0 0.7417058823529412 0.7124117647058823
Q42560 P34455 0.7483529411764707 0.648235294117647
Q42560 Q23500 0.8801176470588236 0.8801176470588236
Q54XS2 Q54X73 0.7140588235294117 0.7140588235294117
Q54XS2 P21399 0.7076470588235294 0.7076470588235294
Q54XS2 Q90875 0.7288235294117646 0.7288235294117646
Q54XS2 C8VG90 0.897235294117647 0.848
Q54XS2 Q5B6D6 0.8930588235294118 0.7808823529411765
Q54XS2 Q99KI0 0.9044117647058824 0.8463529411764705
Q54XS2 P34455 0.9054705882352941 0.8494705882352941
Q54XS2 Q23500 0.7074705882352941 0.7074705882352941
Q54X73 P21399 0.8886470588235295 0.8886470588235295
Q54X73 Q90875 0.8995882352941177 0.8995882352941177
Q54X73 C8VG90 0.7074117647058824 0.6941764705882353
Q54X73 Q5B6D6 0.63 0.63
Q54X73 Q99KI0 0.7333529411764705 0.7251176470588235
Q54X73 P34455 0.7312941176470589 0.6679999999999999
Q54X73 Q23500 0.8887647058823529 0.8868235294117647
P21399 Q90875 0.9193529411764706 0.914235294117647
P21399 C8VG90 0.7524117647058823 0.6765882352941177
P21399 Q5B6D6 0.6692941176470588 0.6234705882352941
P21399 Q99KI0 0.7637647058823529 0.7129411764705882
P21399 P34455 0.7418235294117648 0.6504117647058824
P21399 Q23500 0.895235294117647 0.895235294117647
Q90875 C8VG90 0.7487058823529411 0.7011764705882353
Q90875 Q5B6D6 0.6727647058823529 0.6384117647058823
Q90875 Q99KI0 0.7640588235294118 0.7317647058823529
Q90875 P34455 0.7381176470588235 0.6742941176470588
Q90875 Q23500 0.8886470588235295 0.8886470588235295
C8VG90 Q5B6D6 0.8667647058823529 0.8315882352941176
C8VG90 Q99KI0 0.9115294117647059 0.8301176470588235
C8VG90 P34455 0.8927058823529412 0.889235294117647
C8VG90 Q23500 0.7585294117647059 0.6882941176470588
Q5B6D6 Q99KI0 0.8786470588235294 0.7674705882352941
Q5B6D6 P34455 0.8866470588235295 0.859764705882353
Q5B6D6 Q23500 0.6464705882352941 0.6303529411764706
Q99KI0 P34455 0.9123529411764706 0.8226470588235294
Q99KI0 Q23500 0.7643529411764706 0.7160588235294117
P34455 Q23500 0.7541764705882352 0.6611764705882353
Q6P1J6 Q3TTY0 0.8659411764705882 0.6968235294117647
Q9ZNT0 Q54PT2 0.8951176470588236 0.807235294117647
Q9ZNT0 Q54KQ7 0.7876470588235294 0.29452941176470593
Q9ZNT0 Q9UN37 0.8991764705882352 0.8027058823529412
Q9ZNT0 O75351 0.8997058823529411 0.7834117647058824
Q9ZNT0 Q9WV86 0.7861764705882353 0.5182941176470588
Q9ZNT0 P46467 0.9003529411764706 0.7697647058823529
Q54PT2 Q54KQ7 0.7847647058823529 0.30729411764705883
Q54PT2 Q9UN37 0.8894705882352941 0.7900588235294117
Q54PT2 O75351 0.8908235294117647 0.8281764705882353
Q54PT2 Q9WV86 0.8008235294117647 0.5335294117647058
Q54PT2 P46467 0.8902941176470588 0.8087647058823529
Q54KQ7 Q9UN37 0.7910588235294118 0.2798235294117647
Q54KQ7 O75351 0.7827647058823529 0.28194117647058825
Q54KQ7 Q9WV86 0.7858235294117647 0.42023529411764704
Q54KQ7 P46467 0.7808235294117647 0.2767647058823529
Q9UN37 O75351 0.9474705882352941 0.8476470588235294
Q9UN37 Q9WV86 0.7844117647058824 0.501
Q9UN37 P46467 0.9434117647058824 0.8310588235294117
O75351 Q9WV86 0.7835294117647059 0.5260588235294117
O75351 P46467 0.985 0.9278823529411765
Q9WV86 P46467 0.7797058823529411 0.5271176470588235
Q9V9E3 P22817 0.5244705882352941 0.5244705882352941
Q9V9E3 Q06010 0.5605294117647059 0.5409411764705883
Q9V9E3 P32898 0.7524117647058823 0.7167058823529412
Q9V9E3 Q8VY06 0.7977058823529412 0.6384117647058823
Q9V9E3 O22941 0.5340588235294117 0.5255882352941177
Q9V9E3 Q54JQ2 0.550235294117647 0.5464117647058824
Q9V9E3 Q6PF24 0.8589411764705882 0.7643529411764706
Q9V9E3 Q5JRX3 0.8545882352941176 0.7907058823529411
Q9V9E3 Q5B6H7 0.8424705882352941 0.7616470588235293
Q9V9E3 Q7ZVZ6 0.8561764705882353 0.7634117647058823
Q9V9E3 Q9JHR7 0.602235294117647 0.5678823529411765
Q9V9E3 Q8K411 0.8495882352941176 0.7840588235294117
Q9V9E3 Q10040 0.5349999999999999 0.5170588235294118
P22817 Q06010 0.8218823529411765 0.644
P22817 P32898 0.5420588235294117 0.5369411764705883
P22817 Q8VY06 0.4882352941176471 0.42476470588235293
P22817 O22941 0.838764705882353 0.8045294117647059
P22817 Q54JQ2 0.7568235294117647 0.7517058823529412
P22817 Q6PF24 0.5222352941176471 0.5222352941176471
P22817 Q5JRX3 0.5210588235294118 0.5210588235294118
P22817 Q5B6H7 0.5269411764705882 0.5269411764705882
P22817 Q7ZVZ6 0.5156470588235293 0.5156470588235293
P22817 Q9JHR7 0.754 0.7005882352941176
P22817 Q8K411 0.5240588235294117 0.5240588235294117
P22817 Q10040 0.7641176470588236 0.6661176470588235
Q06010 P32898 0.5517647058823529 0.5436470588235294
Q06010 Q8VY06 0.5382941176470588 0.5373529411764706
Q06010 O22941 0.8181764705882353 0.6351176470588236
Q06010 Q54JQ2 0.7504117647058823 0.6004117647058824
Q06010 Q6PF24 0.5640000000000001 0.5451764705882354
Q06010 Q5JRX3 0.5568235294117647 0.5416470588235294
Q06010 Q5B6H7 0.575764705882353 0.575764705882353
Q06010 Q7ZVZ6 0.5397058823529413 0.5263529411764706
Q06010 Q9JHR7 0.8326470588235294 0.8091764705882353
Q06010 Q8K411 0.5575882352941177 0.5405294117647059
Q06010 Q10040 0.7068823529411765 0.5910588235294117
P32898 Q8VY06 0.7769411764705882 0.5972352941176471
P32898 O22941 0.5531176470588235 0.5508823529411765
P32898 Q54JQ2 0.6140588235294118 0.5678235294117647
P32898 Q6PF24 0.7916470588235294 0.7916470588235294
P32898 Q5JRX3 0.7896470588235294 0.7896470588235294
P32898 Q5B6H7 0.7432941176470589 0.7432941176470589
P32898 Q7ZVZ6 0.8017647058823529 0.8017647058823529
P32898 Q9JHR7 0.5714705882352942 0.5690588235294118
P32898 Q8K411 0.7764117647058824 0.7764117647058824
P32898 Q10040 0.5779411764705882 0.5477647058823529
Q8VY06 O22941 0.5264117647058824 0.4252941176470588
Q8VY06 Q54JQ2 0.517 0.4449411764705883
Q8VY06 Q6PF24 0.8131176470588235 0.6125294117647059
Q8VY06 Q5JRX3 0.7986470588235294 0.6244117647058823
Q8VY06 Q5B6H7 0.7819411764705883 0.6378235294117647
Q8VY06 Q7ZVZ6 0.810235294117647 0.6112352941176471
Q8VY06 Q9JHR7 0.5744705882352941 0.5386470588235295
Q8VY06 Q8K411 0.7876470588235294 0.6104705882352941
Q8VY06 Q10040 0.54 0.4406470588235294
O22941 Q54JQ2 0.7474117647058823 0.7444705882352941
O22941 Q6PF24 0.5415882352941177 0.5415882352941177
O22941 Q5JRX3 0.5317058823529413 0.5253529411764706
O22941 Q5B6H7 0.5542941176470588 0.5542941176470588
O22941 Q7ZVZ6 0.5211764705882354 0.5198235294117647
O22941 Q9JHR7 0.7723529411764706 0.685
O22941 Q8K411 0.5409411764705883 0.5409411764705883
O22941 Q10040 0.8167058823529412 0.6582941176470588
Q54JQ2 Q6PF24 0.5591764705882353 0.553235294117647
Q54JQ2 Q5JRX3 0.5514705882352942 0.5453529411764706
Q54JQ2 Q5B6H7 0.5500588235294117 0.5500588235294117
Q54JQ2 Q7ZVZ6 0.5581764705882353 0.5581764705882353
Q54JQ2 Q9JHR7 0.7497647058823529 0.6444117647058824
Q54JQ2 Q8K411 0.5667058823529412 0.5667058823529412
Q54JQ2 Q10040 0.6857058823529412 0.6735882352941176
Q6PF24 Q5JRX3 0.9412941176470588 0.8767058823529412
Q6PF24 Q5B6H7 0.8465882352941176 0.7570588235294118
Q6PF24 Q7ZVZ6 0.8947647058823529 0.854
Q6PF24 Q9JHR7 0.5808823529411764 0.577764705882353
Q6PF24 Q8K411 0.9248823529411765 0.8480588235294118
Q6PF24 Q10040 0.5335882352941177 0.5308235294117647
Q5JRX3 Q5B6H7 0.8330588235294117 0.7817647058823529
Q5JRX3 Q7ZVZ6 0.8822941176470588 0.8556470588235294
Q5JRX3 Q9JHR7 0.5752941176470588 0.5752941176470588
Q5JRX3 Q8K411 0.9538235294117647 0.915
Q5JRX3 Q10040 0.521235294117647 0.5171764705882353
Q5B6H7 Q7ZVZ6 0.8493529411764706 0.7544705882352941
Q5B6H7 Q9JHR7 0.5907058823529412 0.5907058823529412
Q5B6H7 Q8K411 0.8182941176470588 0.7846470588235295
Q5B6H7 Q10040 0.529235294117647 0.5175294117647059
Q7ZVZ6 Q9JHR7 0.5612941176470588 0.5563529411764706
Q7ZVZ6 Q8K411 0.8727647058823529 0.8533529411764706
Q7ZVZ6 Q10040 0.5251764705882354 0.5251764705882354
Q9JHR7 Q8K411 0.5701764705882353 0.5701764705882353
Q9JHR7 Q10040 0.7278823529411764 0.6345882352941177
Q8K411 Q10040 0.5235882352941177 0.5235882352941177
P36173 Q08299 0.7988823529411765 0.790235294117647
P36173 P0A0J9 0.5174705882352941 0.5174705882352941
P36173 Q9LYR6 0.34829411764705887 0.34829411764705887
P36173 Q9LSF0 0.3267058823529412 0.27788235294117647
P36173 Q68F72 0.32576470588235296 0.32576470588235296
P36173 A6NIM6 0.3947647058823529 0.3947647058823529
P36173 Q8N468 0.36164705882352943 0.23629411764705888
P36173 Q870L2 0.7322352941176471 0.6571176470588236
P36173 Q8X1Z7 0.7602941176470588 0.7375294117647059
P36173 A9JTG4 0.36829411764705877 0.2812941176470588
P36173 B0UYT5 0.31570588235294117 0.24670588235294122
P36173 Q8BG39 0.41741176470588237 0.3173529411764706
P36173 Q9JJL3 0.393 0.393
Q08299 P0A0J9 0.5040588235294118 0.5040588235294118
Q08299 Q9LYR6 0.34405882352941175 0.34405882352941175
Q08299 Q9LSF0 0.2848235294117647 0.2848235294117647
Q08299 Q68F72 0.3234117647058824 0.3234117647058824
Q08299 A6NIM6 0.3834705882352941 0.3834705882352941
Q08299 Q8N468 0.3434705882352941 0.2241764705882353
Q08299 Q870L2 0.7157647058823529 0.7112352941176471
Q08299 Q8X1Z7 0.7809411764705882 0.7784705882352941
Q08299 A9JTG4 0.35235294117647054 0.2670588235294118
Q08299 B0UYT5 0.28894117647058826 0.22658823529411765
Q08299 Q8BG39 0.3612352941176471 0.3193529411764706
Q08299 Q9JJL3 0.3797058823529412 0.3797058823529412
P0A0J9 Q9LYR6 0.2810588235294118 0.2810588235294118
P0A0J9 Q9LSF0 0.32505882352941173 0.275235294117647
P0A0J9 Q68F72 0.3186470588235294 0.3186470588235294
P0A0J9 A6NIM6 0.3136470588235294 0.3136470588235294
P0A0J9 Q8N468 0.28800000000000003 0.23364705882352943
P0A0J9 Q870L2 0.49264705882352944 0.4724705882352941
P0A0J9 Q8X1Z7 0.5005294117647059 0.5005294117647059
P0A0J9 A9JTG4 0.31429411764705883 0.22935294117647054
P0A0J9 B0UYT5 0.34511764705882353 0.16888235294117648
P0A0J9 Q8BG39 0.4458823529411765 0.2555294117647059
P0A0J9 Q9JJL3 0.33976470588235297 0.33976470588235297
Q9LYR6 Q9LSF0 0.5798823529411765 0.5413529411764706
Q9LYR6 Q68F72 0.6851176470588236 0.5682941176470588
Q9LYR6 A6NIM6 0.5928823529411764 0.5011764705882353
Q9LYR6 Q8N468 0.34935294117647053 0.23329411764705887
Q9LYR6 Q870L2 0.3181176470588235 0.3181176470588235
Q9LYR6 Q8X1Z7 0.3531764705882353 0.32382352941176473
Q9LYR6 A9JTG4 0.27347058823529413 0.23864705882352943
Q9LYR6 B0UYT5 0.36111764705882354 0.20182352941176473
Q9LYR6 Q8BG39 0.32347058823529407 0.31799999999999995
Q9LYR6 Q9JJL3 0.368764705882353 0.35458823529411765
Q9LSF0 Q68F72 0.6041176470588235 0.6041176470588235
Q9LSF0 A6NIM6 0.6792941176470588 0.42452941176470593
Q9LSF0 Q8N468 0.3191764705882353 0.28088235294117647
Q9LSF0 Q870L2 0.3203529411764706 0.2700588235294118
Q9LSF0 Q8X1Z7 0.30394117647058827 0.2670588235294118
Q9LSF0 A9JTG4 0.34852941176470587 0.2650588235294118
Q9LSF0 B0UYT5 0.33476470588235296 0.14847058823529413
Q9LSF0 Q8BG39 0.3667058823529412 0.25994117647058823
Q9LSF0 Q9JJL3 0.3237058823529412 0.3237058823529412
Q68F72 A6NIM6 0.6522941176470588 0.5068823529411765
Q68F72 Q8N468 0.3231176470588235 0.3231176470588235
Q68F72 Q870L2 0.3091176470588235 0.3091176470588235
Q68F72 Q8X1Z7 0.3818235294117647 0.3054117647058824
Q68F72 A9JTG4 0.3327058823529412 0.3327058823529412
Q68F72 B0UYT5 0.3536470588235294 0.20294117647058818
Q68F72 Q8BG39 0.35835294117647054 0.2715882352941177
Q68F72 Q9JJL3 0.4334117647058824 0.362764705882353
A6NIM6 Q8N468 0.3388823529411765 0.2903529411764706
A6NIM6 Q870L2 0.3318823529411765 0.3318823529411765
A6NIM6 Q8X1Z7 0.4238235294117647 0.36135294117647054
A6NIM6 A9JTG4 0.38311764705882356 0.38311764705882356
A6NIM6 B0UYT5 0.379 0.3013529411764706
A6NIM6 Q8BG39 0.35205882352941176 0.31152941176470583
A6NIM6 Q9JJL3 0.42152941176470593 0.42152941176470593
Q8N468 Q870L2 0.35811764705882354 0.18000000000000005
Q8N468 Q8X1Z7 0.3499411764705882 0.21299999999999997
Q8N468 A9JTG4 0.7826470588235295 0.5877058823529412
Q8N468 B0UYT5 0.3378823529411765 0.23652941176470588
Q8N468 Q8BG39 0.3614117647058823 0.2590588235294118
Q8N468 Q9JJL3 0.3449411764705882 0.3449411764705882
Q870L2 Q8X1Z7 0.7359411764705882 0.7359411764705882
Q870L2 A9JTG4 0.3692352941176471 0.2117058823529412
Q870L2 B0UYT5 0.30500000000000005 0.18182352941176472
Q870L2 Q8BG39 0.41023529411764703 0.29400000000000004
Q870L2 Q9JJL3 0.3424705882352941 0.3424705882352941
Q8X1Z7 A9JTG4 0.3767058823529412 0.2565882352941177
Q8X1Z7 B0UYT5 0.3163529411764706 0.22529411764705887
Q8X1Z7 Q8BG39 0.4358235294117647 0.2855882352941177
Q8X1Z7 Q9JJL3 0.37264705882352944 0.37264705882352944
A9JTG4 B0UYT5 0.35835294117647054 0.3558823529411764
A9JTG4 Q8BG39 0.3782941176470588 0.2554705882352941
A9JTG4 Q9JJL3 0.4113529411764706 0.4113529411764706
B0UYT5 Q8BG39 0.3306470588235294 0.2299411764705882
B0UYT5 Q9JJL3 0.2951176470588235 0.2951176470588235
Q8BG39 Q9JJL3 0.33258823529411763 0.33258823529411763
Q9U1K1 Q8MT36 0.2657647058823529 0.1337647058823529
Q9U1K1 P32609 0.2021176470588235 0.1412941176470588
Q9U1K1 Q04779 0.23464705882352943 0.14470588235294113
Q9U1K1 Q9SUE7 0.3114117647058824 0.11158823529411765
Q9U1K1 Q8GZ42 0.24558823529411766 0.14635294117647057
Q9U1K1 Q55FD6 0.23858823529411766 0.12858823529411767
Q9U1K1 Q63ZP1 0.23111764705882354 0.23111764705882354
Q9U1K1 Q9W638 0.33958823529411764 0.1532941176470588
Q9U1K1 Q9Y483 0.25388235294117645 0.11705882352941177
Q9U1K1 Q92782 0.22088235294117642 0.11829411764705877
Q9U1K1 P58268 0.22917647058823531 0.1602941176470588
Q9U1K1 P58267 0.30494117647058827 0.14141176470588235
Q9U1K1 Q6NWE1 0.2985882352941176 0.18899999999999995
Q9U1K1 A9LMC0 0.23664705882352943 0.11235294117647054
Q9U1K1 Q9CXG9 0.2895882352941177 0.16647058823529415
Q9U1K1 O88737 0.2870588235294118 0.17829411764705883
Q8MT36 P32609 0.29317647058823526 0.14988235294117647
Q8MT36 Q04779 0.4794117647058823 0.29552941176470593
Q8MT36 Q9SUE7 0.6482941176470588 0.4415882352941176
Q8MT36 Q8GZ42 0.6364705882352941 0.4714117647058823
Q8MT36 Q55FD6 0.34758823529411764 0.10529411764705887
Q8MT36 Q63ZP1 0.3128235294117647 0.11735294117647055
Q8MT36 Q9W638 0.278235294117647 0.17729411764705882
Q8MT36 Q9Y483 0.37141176470588233 0.022823529411764687
Q8MT36 Q92782 0.24311764705882355 0.18170588235294116
Q8MT36 P58268 0.29376470588235293 0.18594117647058828
Q8MT36 P58267 0.4151176470588235 0.1936470588235294
Q8MT36 Q6NWE1 0.32152941176470584 0.10276470588235298
Q8MT36 A9LMC0 0.2981176470588235 0.16717647058823526
Q8MT36 Q9CXG9 0.37788235294117645 0.00717647058823534
Q8MT36 O88737 0.26211764705882357 0.0628823529411765
P32609 Q04779 0.3585294117647059 0.3349411764705882
P32609 Q9SUE7 0.29223529411764704 0.14370588235294113
P32609 Q8GZ42 0.33429411764705885 0.15341176470588236
P32609 Q55FD6 0.32929411764705885 0.32929411764705885
P32609 Q63ZP1 0.2915294117647059 0.06829411764705884
P32609 Q9W638 0.24935294117647056 0
P32609 Q9Y483 0.3414705882352941 0.2795294117647059
P32609 Q92782 0.2628235294117647 0
P32609 P58268 0.2781176470588236 0
P32609 P58267 0.30400000000000005 0
P32609 Q6NWE1 0.2940588235294118 0.04547058823529415
P32609 A9LMC0 0.27117647058823524 0
P32609 Q9CXG9 0.3479411764705882 0.2990588235294117
P32609 O88737 0.34005882352941175 0.11288235294117643
Q04779 Q9SUE7 0.42417647058823527 0.2751176470588236
Q04779 Q8GZ42 0.3828235294117647 0.32976470588235296
Q04779 Q55FD6 0.3825882352941177 0.2364705882352941
Q04779 Q63ZP1 0.37088235294117644 0.022176470588235242
Q04779 Q9W638 0.2880588235294118 0.009529411764705897
Q04779 Q9Y483 0.44952941176470584 0.11435294117647055
Q04779 Q92782 0.3446470588235294 0.0059411764705882275
Q04779 P58268 0.364764705882353 0.027705882352941136
Q04779 P58267 0.395235294117647 0.01635294117647057
Q04779 Q6NWE1 0.3298823529411765 0.01841176470588235
Q04779 A9LMC0 0.350764705882353 0
Q04779 Q9CXG9 0.4190588235294118 0.13494117647058823
Q04779 O88737 0.3516470588235294 0.06370588235294117
Q9SUE7 Q8GZ42 0.8047647058823529 0.7402941176470588
Q9SUE7 Q55FD6 0.2954117647058824 0.1254705882352941
Q9SUE7 Q63ZP1 0.3158823529411765 0.028705882352941137
Q9SUE7 Q9W638 0.3907647058823529 0.14641176470588235
Q9SUE7 Q9Y483 0.47005882352941175 0.020058823529411796
Q9SUE7 Q92782 0.25635294117647056 0.1648235294117647
Q9SUE7 P58268 0.28094117647058825 0.16117647058823525
Q9SUE7 P58267 0.4203529411764706 0.17394117647058827
Q9SUE7 Q6NWE1 0.3251176470588235 0.04729411764705882
Q9SUE7 A9LMC0 0.261 0.13170588235294123
Q9SUE7 Q9CXG9 0.3517058823529412 0.015705882352941125
Q9SUE7 O88737 0.3180588235294117 0.060705882352941165
Q8GZ42 Q55FD6 0.3281764705882353 0.13694117647058823
Q8GZ42 Q63ZP1 0.3291176470588235 0.04158823529411759
Q8GZ42 Q9W638 0.37917647058823534 0.13082352941176467
Q8GZ42 Q9Y483 0.4944705882352941 0.00894117647058823
Q8GZ42 Q92782 0.2545294117647059 0.13947058823529412
Q8GZ42 P58268 0.25894117647058823 0.14570588235294113
Q8GZ42 P58267 0.39817647058823524 0.14788235294117646
Q8GZ42 Q6NWE1 0.3544705882352941 0.043588235294117594
Q8GZ42 A9LMC0 0.277 0.1162352941176471
Q8GZ42 Q9CXG9 0.3389411764705882 0.0250588235294118
Q8GZ42 O88737 0.33399999999999996 0.03605882352941181
Q55FD6 Q63ZP1 0.29323529411764704 0
Q55FD6 Q9W638 0.3517058823529412 0
Q55FD6 Q9Y483 0.3532352941176471 0.28600000000000003
Q55FD6 Q92782 0.3554705882352941 0
Q55FD6 P58268 0.36064705882352943 0
Q55FD6 P58267 0.2888235294117647 0
Q55FD6 Q6NWE1 0.3016470588235294 0
Q55FD6 A9LMC0 0.3641764705882353 0
Q55FD6 Q9CXG9 0.3150588235294117 0.3150588235294117
Q55FD6 O88737 0.2877647058823529 0.1478235294117647
Q63ZP1 Q9W638 0.3306470588235294 0.25264705882352945
Q63ZP1 Q9Y483 0.3286470588235294 0.019352941176470573
Q63ZP1 Q92782 0.4727058823529412 0.25082352941176467
Q63ZP1 P58268 0.4894117647058823 0.24235294117647055
Q63ZP1 P58267 0.3444705882352941 0.24488235294117644
Q63ZP1 Q6NWE1 0.8598823529411764 0.7247058823529412
Q63ZP1 A9LMC0 0.5004705882352941 0.2534705882352941
Q63ZP1 Q9CXG9 0.31100000000000005 0.0691176470588235
Q63ZP1 O88737 0.36264705882352943 0.15294117647058825
Q9W638 Q9Y483 0.3574117647058823 0
Q9W638 Q92782 0.6867647058823529 0.6867647058823529
Q9W638 P58268 0.8154705882352942 0.8154705882352942
Q9W638 P58267 0.7154117647058824 0.7154117647058824
Q9W638 Q6NWE1 0.3130588235294117 0.2933529411764706
Q9W638 A9LMC0 0.7021176470588235 0.7021176470588235
Q9W638 Q9CXG9 0.37635294117647056 0
Q9W638 O88737 0.30700000000000005 0.0941764705882353
Q9Y483 Q92782 0.3000588235294117 0
Q9Y483 P58268 0.3276470588235294 0
Q9Y483 P58267 0.4191176470588235 0
Q9Y483 Q6NWE1 0.3436470588235294 0.0014705882352941124
Q9Y483 A9LMC0 0.3148823529411765 0
Q9Y483 Q9CXG9 0.7901176470588236 0.6599999999999999
Q9Y483 O88737 0.33752941176470586 0.19676470588235295
Q92782 P58268 0.702 0.6856470588235294
Q92782 P58267 0.7997058823529412 0.7997058823529412
Q92782 Q6NWE1 0.45005882352941173 0.27894117647058825
Q92782 A9LMC0 0.734 0.6933529411764705
Q92782 Q9CXG9 0.3506470588235294 0
Q92782 O88737 0.27264705882352946 0.08011764705882352
P58268 P58267 0.7191176470588235 0.7191176470588235
P58268 Q6NWE1 0.48535294117647054 0.2878823529411765
P58268 A9LMC0 0.7523529411764706 0.700764705882353
P58268 Q9CXG9 0.36335294117647055 0
P58268 O88737 0.30947058823529416 0.08364705882352941
P58267 Q6NWE1 0.32299999999999995 0.2707647058823529
P58267 A9LMC0 0.7021176470588235 0.7021176470588235
P58267 Q9CXG9 0.49958823529411767 0
