#prot1 prot2 sim-domain sim-global
P46681 Q9SU56 0.37882352941176467 0.37882352941176467
P46681 O96759 0.6828823529411765 0.5374117647058824
P46681 Q54H55 0.29523529411764704 0.29523529411764704
P46681 O29853 0.49941176470588233 0.49941176470588233
P46681 O00116 0.6724117647058824 0.4934705882352941
P46681 Q86WU2 0.601 0.601
P46681 A1L258 0.8638235294117647 0.7803529411764706
P46681 P58710 0.2640588235294118 0.2640588235294118
P46681 Q7TNG8 0.7494705882352941 0.6327647058823529
P46681 O45218 0.6902941176470588 0.5414117647058824
Q9FUJ1 Q9SU56 0.511 0.511
Q9FUJ1 O96759 0.4543529411764706 0.40947058823529414
Q9FUJ1 Q54H55 0.5723529411764705 0.5616470588235294
Q9FUJ1 O29853 0.45505882352941174 0.4528823529411765
Q9FUJ1 O00116 0.4200588235294118 0.28494117647058825
Q9FUJ1 Q86WU2 0.4423529411764706 0.4423529411764706
Q9FUJ1 A1L258 0.3436470588235294 0.2820588235294118
Q9FUJ1 P58710 0.5700000000000001 0.5700000000000001
Q9FUJ1 Q7TNG8 0.40564705882352936 0.40564705882352936
Q9FUJ1 O45218 0.4173529411764706 0.4038235294117647
Q9SU56 O96759 0.36682352941176466 0.36682352941176466
Q9SU56 Q54H55 0.46476470588235297 0.41417647058823526
Q9SU56 O29853 0.5197058823529412 0.36235294117647054
Q9SU56 O00116 0.3454705882352941 0.3454705882352941
Q9SU56 Q86WU2 0.391 0.391
Q9SU56 A1L258 0.352 0.352
Q9SU56 P58710 0.7834705882352941 0.48935294117647055
Q9SU56 Q7TNG8 0.37735294117647056 0.37735294117647056
Q9SU56 O45218 0.396235294117647 0.396235294117647
O96759 Q54H55 0.3251176470588235 0.3251176470588235
O96759 O29853 0.4852941176470589 0.4852941176470589
O96759 O00116 0.7595294117647059 0.527235294117647
O96759 Q86WU2 0.5333529411764706 0.5104117647058823
O96759 A1L258 0.6683529411764706 0.5144705882352941
O96759 P58710 0.2978235294117647 0.2978235294117647
O96759 Q7TNG8 0.6689411764705883 0.4934705882352941
O96759 O45218 0.7849411764705883 0.7582352941176471
Q54H55 O29853 0.48058823529411765 0.4148823529411765
Q54H55 O00116 0.24905882352941178 0.24905882352941178
Q54H55 Q86WU2 0.39694117647058824 0.39694117647058824
Q54H55 A1L258 0.26817647058823535 0.26817647058823535
Q54H55 P58710 0.5098823529411765 0.5098823529411765
Q54H55 Q7TNG8 0.36188235294117643 0.36188235294117643
Q54H55 O45218 0.3461764705882353 0.3461764705882353
O29853 O00116 0.31323529411764706 0.31323529411764706
O29853 Q86WU2 0.6233529411764707 0.6233529411764707
O29853 A1L258 0.4416470588235294 0.4416470588235294
O29853 P58710 0.4662352941176471 0.38570588235294123
O29853 Q7TNG8 0.6005294117647059 0.6005294117647059
O29853 O45218 0.46952941176470586 0.46952941176470586
O00116 Q86WU2 0.5420588235294117 0.3864705882352941
O00116 A1L258 0.6609411764705883 0.5182941176470588
O00116 P58710 0.27670588235294113 0.22082352941176475
O00116 Q7TNG8 0.6736470588235295 0.38811764705882357
O00116 O45218 0.888 0.5817058823529412
Q86WU2 A1L258 0.5838235294117646 0.5445294117647059
Q86WU2 P58710 0.3564705882352941 0.3564705882352941
Q86WU2 Q7TNG8 0.8845882352941177 0.8148235294117647
Q86WU2 O45218 0.5549999999999999 0.5051176470588234
A1L258 P58710 0.2237058823529412 0.2237058823529412
A1L258 Q7TNG8 0.7407058823529411 0.5798235294117646
A1L258 O45218 0.6725882352941177 0.5251764705882354
P58710 Q7TNG8 0.31999999999999995 0.31999999999999995
P58710 O45218 0.3191176470588235 0.3191176470588235
Q7TNG8 O45218 0.686235294117647 0.4894705882352941
P49367 P19414 0.6832941176470588 0.632
P49367 Q42560 0.5992352941176471 0.5282941176470588
P49367 Q9SIB9 0.5878235294117646 0.42076470588235293
P49367 Q54XS2 0.6814117647058824 0.6478823529411765
P49367 Q54X73 0.5852941176470587 0.5325882352941176
P49367 Q90875 0.5698823529411765 0.532
P49367 Q5B6D6 0.7108823529411765 0.6197058823529411
P49367 Q92412 0.8573529411764707 0.7038235294117647
P49367 Q99KI0 0.6648823529411765 0.6284705882352941
P49367 P34455 0.6779411764705883 0.6420588235294118
P49367 Q23500 0.5839411764705882 0.5357058823529413
P19414 Q42560 0.6647647058823529 0.6647647058823529
P19414 Q9SIB9 0.6659411764705883 0.5429999999999999
P19414 Q54XS2 0.9011176470588236 0.8854117647058823
P19414 Q54X73 0.6748823529411765 0.6512941176470588
P19414 Q90875 0.6568235294117647 0.6568235294117647
P19414 Q5B6D6 0.8445294117647059 0.8445294117647059
P19414 Q92412 0.6592352941176471 0.6392352941176471
P19414 Q99KI0 0.8947058823529411 0.8947058823529411
P19414 P34455 0.9027647058823529 0.9014705882352941
P19414 Q23500 0.6608823529411765 0.6608823529411765
Q42560 Q9SIB9 0.8984705882352941 0.5381176470588236
Q42560 Q54XS2 0.6666470588235294 0.6666470588235294
Q42560 Q54X73 0.8953529411764706 0.8953529411764706
Q42560 Q90875 0.8882941176470588 0.8881764705882353
Q42560 Q5B6D6 0.6450588235294117 0.6450588235294117
Q42560 Q92412 0.6046470588235294 0.5435294117647058
Q42560 Q99KI0 0.6577058823529411 0.6577058823529411
Q42560 P34455 0.6807058823529412 0.6484705882352941
Q42560 Q23500 0.892 0.892
Q9SIB9 Q54XS2 0.6375882352941176 0.5381764705882353
Q9SIB9 Q54X73 0.8551176470588235 0.5349999999999999
Q9SIB9 Q90875 0.8829411764705882 0.5185294117647059
Q9SIB9 Q5B6D6 0.6630588235294117 0.591764705882353
Q9SIB9 Q92412 0.5784705882352941 0.5212941176470588
Q9SIB9 Q99KI0 0.6356470588235295 0.5660588235294117
Q9SIB9 P34455 0.636 0.5527058823529412
Q9SIB9 Q23500 0.8756470588235294 0.5190588235294118
Q54XS2 Q54X73 0.6962941176470588 0.6538823529411765
Q54XS2 Q90875 0.6639999999999999 0.6639999999999999
Q54XS2 Q5B6D6 0.8295882352941176 0.8295882352941176
Q54XS2 Q92412 0.6666470588235294 0.6395882352941176
Q54XS2 Q99KI0 0.9015882352941177 0.8542352941176471
Q54XS2 P34455 0.9251176470588235 0.8774705882352941
Q54XS2 Q23500 0.665 0.665
Q54X73 Q90875 0.9016470588235295 0.9016470588235295
Q54X73 Q5B6D6 0.6482941176470588 0.639
Q54X73 Q92412 0.5857058823529412 0.5379411764705883
Q54X73 Q99KI0 0.6993529411764705 0.6496470588235295
Q54X73 P34455 0.6897058823529412 0.6397058823529411
Q54X73 Q23500 0.8967647058823529 0.8967647058823529
Q90875 Q5B6D6 0.6727058823529412 0.6348823529411765
Q90875 Q92412 0.5724117647058824 0.531
Q90875 Q99KI0 0.6814117647058824 0.6494117647058824
Q90875 P34455 0.677470588235294 0.6406470588235293
Q90875 Q23500 0.9223529411764706 0.9175882352941176
Q5B6D6 Q92412 0.693764705882353 0.6631764705882353
Q5B6D6 Q99KI0 0.8560588235294118 0.8560588235294118
Q5B6D6 P34455 0.8581764705882353 0.855764705882353
Q5B6D6 Q23500 0.6617058823529411 0.6387058823529412
Q92412 Q99KI0 0.6601176470588235 0.6594705882352941
Q92412 P34455 0.7200588235294118 0.6605882352941177
Q92412 Q23500 0.5812941176470589 0.5321176470588236
Q99KI0 P34455 0.9018235294117647 0.9018235294117647
Q99KI0 Q23500 0.6740588235294118 0.6519411764705882
P34455 Q23500 0.660235294117647 0.6411764705882352
P47917 B1P123 0.7837647058823529 0.7837647058823529
P47917 Q9FK25 0.7264117647058823 0.7211176470588235
B1P123 Q9FK25 0.7250588235294118 0.7052352941176471
P40796 P33399 0.486764705882353 0.4574117647058824
P40796 Q0V7U7 0.514764705882353 0.41664705882352937
P40796 Q94A38 0.689764705882353 0.4339411764705883
P33399 Q0V7U7 0.6001764705882353 0.259
P33399 Q94A38 0.6494117647058824 0.43829411764705883
Q0V7U7 Q94A38 0.5744117647058824 0.22058823529411764
Q7JUR6 Q54PT1 0.8311176470588235 0.6765294117647058
Q7JUR6 Q5XGM5 0.8211176470588235 0.7828823529411765
Q7JUR6 Q9NXN4 0.8225882352941176 0.8001176470588235
Q7JUR6 Q66HX8 0.837 0.7817647058823529
Q7JUR6 Q9DBL2 0.8129411764705883 0.8018235294117647
Q54PT1 Q5XGM5 0.7965294117647059 0.6578823529411765
Q54PT1 Q9NXN4 0.7974705882352942 0.669470588235294
Q54PT1 Q66HX8 0.8235294117647058 0.6519411764705882
Q54PT1 Q9DBL2 0.8018823529411765 0.6798823529411765
Q5XGM5 Q9NXN4 0.9418823529411765 0.841
Q5XGM5 Q66HX8 0.9208823529411765 0.8280588235294117
Q5XGM5 Q9DBL2 0.9392352941176471 0.8587058823529412
Q9NXN4 Q66HX8 0.9161764705882353 0.8232941176470588
Q9NXN4 Q9DBL2 0.9744117647058823 0.9434705882352941
Q66HX8 Q9DBL2 0.9157647058823529 0.8381764705882353
P52917 Q9ZNT0 0.830764705882353 0.830764705882353
P52917 Q54PT2 0.8632941176470588 0.8632941176470588
P52917 Q54KQ7 0.5956470588235294 0.21447058823529408
P52917 Q9UN37 0.8017058823529412 0.8017058823529412
P52917 P46467 0.8273529411764706 0.8273529411764706
Q9ZNT0 Q54PT2 0.8195882352941176 0.8195882352941176
Q9ZNT0 Q54KQ7 0.695764705882353 0.19947058823529407
Q9ZNT0 Q9UN37 0.7808235294117647 0.7808235294117647
Q9ZNT0 P46467 0.8115294117647058 0.8115294117647058
Q54PT2 Q54KQ7 0.7604117647058823 0.2014117647058824
Q54PT2 Q9UN37 0.8057058823529412 0.799235294117647
Q54PT2 P46467 0.829 0.829
Q54KQ7 Q9UN37 0.7207058823529412 0.17394117647058827
Q54KQ7 P46467 0.7222352941176471 0.19182352941176473
Q9UN37 P46467 0.9314117647058824 0.8749411764705882
P40791 Q03414 0.866235294117647 0.46535294117647064
P40791 Q06413 0.8057647058823529 0.45476470588235296
P40791 Q02078 0.808470588235294 0.47511764705882353
P40791 Q9W6U8 0.8408235294117647 0.4445882352941176
P40791 Q8CFN5 0.8080588235294117 0.4539411764705882
P40791 Q60929 0.840764705882353 0.4744705882352941
Q03414 Q06413 0.8296470588235294 0.6945882352941177
Q03414 Q02078 0.8542352941176471 0.6763529411764706
Q03414 Q9W6U8 0.8625882352941177 0.6582941176470588
Q03414 Q8CFN5 0.8326470588235294 0.692
Q03414 Q60929 0.8620588235294118 0.6781764705882353
Q06413 Q02078 0.8856470588235295 0.6925882352941177
Q06413 Q9W6U8 0.8857647058823529 0.7221764705882353
Q06413 Q8CFN5 0.9897058823529412 0.9452941176470588
Q06413 Q60929 0.8811176470588236 0.7081764705882353
Q02078 Q9W6U8 0.8681176470588235 0.7457058823529412
Q02078 Q8CFN5 0.8839411764705882 0.6918823529411764
Q02078 Q60929 0.8675882352941177 0.8334705882352942
Q9W6U8 Q8CFN5 0.8874705882352941 0.7194705882352941
Q9W6U8 Q60929 0.9698235294117648 0.7775294117647059
Q8CFN5 Q60929 0.882 0.7052352941176471
Q94526 P40310 0.2562941176470588 0.05541176470588238
Q94526 Q9S6Z8 0.256 0
Q94526 Q8LBL1 0.45547058823529407 0.032823529411764696
Q94526 Q9NYG8 0.7422352941176471 0.2377058823529412
Q94526 P57789 0.7617058823529412 0.09611764705882353
Q94526 A0JMD4 0.2865294117647059 0.05570588235294116
Q94526 Q9EQJ0 0.3068235294117647 0.04188235294117648
Q94526 P97438 0.7580588235294118 0.08288235294117652
Q94526 Q19907 0.5797058823529412 0.368
Q94526 P34410 0.6624705882352941 0
P40310 Q9S6Z8 0.5241764705882352 0.19535294117647062
P40310 Q8LBL1 0.524 0.2668235294117647
P40310 Q9NYG8 0.29241176470588237 0.2682941176470588
P40310 P57789 0.2908235294117647 0.2908235294117647
P40310 A0JMD4 0.29776470588235293 0.15311764705882358
P40310 Q9EQJ0 0.2930588235294118 0.2247058823529412
P40310 P97438 0.3058823529411765 0.2927647058823529
P40310 Q19907 0.5115294117647059 0.136
P40310 P34410 0.25435294117647056 0.25435294117647056
Q9S6Z8 Q8LBL1 0.6659411764705883 0.6659411764705883
Q9S6Z8 Q9NYG8 0.27447058823529413 0.14611764705882357
Q9S6Z8 P57789 0.24129411764705877 0.2044117647058824
Q9S6Z8 A0JMD4 0.31299999999999994 0.1470588235294118
Q9S6Z8 Q9EQJ0 0.39194117647058824 0.1928823529411765
Q9S6Z8 P97438 0.23764705882352943 0.23764705882352943
Q9S6Z8 Q19907 0.5244705882352941 0.01711764705882357
Q9S6Z8 P34410 0.3468823529411764 0.3468823529411764
Q8LBL1 Q9NYG8 0.42723529411764705 0.17594117647058827
Q8LBL1 P57789 0.4368823529411765 0.2151764705882353
Q8LBL1 A0JMD4 0.3494705882352941 0.16241176470588237
Q8LBL1 Q9EQJ0 0.37911764705882356 0.21776470588235297
Q8LBL1 P97438 0.41317647058823526 0.27041176470588235
Q8LBL1 Q19907 0.49841176470588233 0.07294117647058829
Q8LBL1 P34410 0.4932352941176471 0.3130588235294117
Q9NYG8 P57789 0.7706470588235295 0.43947058823529417
Q9NYG8 A0JMD4 0.2454705882352941 0.11635294117647055
Q9NYG8 Q9EQJ0 0.24694117647058822 0.15523529411764703
Q9NYG8 P97438 0.7659411764705882 0.4378823529411765
Q9NYG8 Q19907 0.5626470588235294 0.36605882352941177
Q9NYG8 P34410 0.6285882352941177 0.1132352941176471
P57789 A0JMD4 0.29852941176470593 0.1542941176470588
P57789 Q9EQJ0 0.22858823529411765 0.2071764705882353
P57789 P97438 0.8748235294117647 0.4648823529411765
P57789 Q19907 0.56 0.2775294117647059
P57789 P34410 0.679235294117647 0.22588235294117642
A0JMD4 Q9EQJ0 0.6064705882352941 0.5165294117647059
A0JMD4 P97438 0.24094117647058821 0.15941176470588236
A0JMD4 Q19907 0.3116470588235294 0.03405882352941181
A0JMD4 P34410 0.29700000000000004 0.1928823529411765
Q9EQJ0 P97438 0.2299411764705882 0.19617647058823529
Q9EQJ0 Q19907 0.28417647058823525 0.07423529411764707
Q9EQJ0 P34410 0.2903529411764706 0.22552941176470587
P97438 Q19907 0.5545882352941176 0.1518235294117647
P97438 P34410 0.6797058823529412 0.33158823529411763
Q19907 P34410 0.5526470588235295 0
Q14739 P23913 0.8798823529411764 0.695529411764706
Q14739 Q3U9G9 0.9482352941176471 0.7979411764705883
P23913 Q3U9G9 0.8772941176470588 0.6959411764705883
O97477 P11986 0.8427058823529412 0.5877058823529412
O97477 P42801 0.8240588235294117 0.5953529411764706
O97477 Q9LX12 0.8331176470588235 0.6162941176470589
O97477 Q54N49 0.8065294117647059 0.6033529411764706
O97477 Q7ZXY0 0.8372352941176471 0.8082941176470588
O97477 Q9NPH2 0.8301176470588235 0.8301176470588235
O97477 Q9JHU9 0.829 0.8081176470588235
P11986 P42801 0.8240000000000001 0.8240000000000001
P11986 Q9LX12 0.8294117647058823 0.8294117647058823
P11986 Q54N49 0.8287058823529412 0.81
P11986 Q7ZXY0 0.8184117647058824 0.548470588235294
P11986 Q9NPH2 0.7808823529411765 0.6133529411764707
P11986 Q9JHU9 0.814764705882353 0.5981764705882353
P42801 Q9LX12 0.9197058823529412 0.8574117647058823
P42801 Q54N49 0.8332941176470589 0.8332941176470589
P42801 Q7ZXY0 0.829764705882353 0.5669411764705883
P42801 Q9NPH2 0.8390588235294117 0.6302941176470589
P42801 Q9JHU9 0.8171764705882353 0.6174705882352941
Q9LX12 Q54N49 0.8675294117647059 0.8675294117647059
Q9LX12 Q7ZXY0 0.8418823529411765 0.5765882352941176
Q9LX12 Q9NPH2 0.8384705882352941 0.639
Q9LX12 Q9JHU9 0.8114117647058824 0.6218235294117647
Q54N49 Q7ZXY0 0.8168235294117647 0.5770588235294118
Q54N49 Q9NPH2 0.7683529411764706 0.6399411764705882
Q54N49 Q9JHU9 0.7963529411764706 0.6217058823529411
Q7ZXY0 Q9NPH2 0.863764705882353 0.8333529411764706
Q7ZXY0 Q9JHU9 0.8705882352941177 0.8154705882352942
Q9NPH2 Q9JHU9 0.8911764705882352 0.8727058823529412
O43189 Q9Y483 0.7525882352941177 0.6108235294117648
O43189 Q9CXG9 0.771235294117647 0.6543529411764706
O43189 Q9Z1B8 0.9717058823529412 0.8088823529411765
Q9Y483 Q9CXG9 0.8291764705882353 0.7663529411764706
Q9Y483 Q9Z1B8 0.7519411764705882 0.6191176470588236
Q9CXG9 Q9Z1B8 0.774 0.6871176470588236
Q9VUU5 Q04652 0.8143529411764706 0.09547058823529408
Q9VUU5 Q5U575 0.667235294117647 0.5875882352941176
Q9VUU5 Q5U504 0.618235294117647 0.5693529411764706
Q9VUU5 Q96CT2 0.7414117647058823 0.2578235294117647
Q9VUU5 O60662 0.6311176470588236 0.5840588235294117
Q9VUU5 Q5ZJU2 0.737 0.5304117647058824
Q9VUU5 Q5ZLD3 0.7731764705882354 0.706
Q9VUU5 Q08CL3 0.6131176470588235 0.6131176470588235
Q9VUU5 F1QEG2 0.6112352941176471 0.5834117647058823
Q9VUU5 Q8JZP3 0.8160588235294117 0.7524117647058823
Q9VUU5 Q8BGY4 0.6698823529411765 0.6698823529411765
Q9VUU5 Q09563 0.6084117647058824 0.6084117647058824
Q9VUU5 P34569 0.6047058823529412 0.6047058823529412
Q04652 Q5U575 0.6659411764705883 0.14800000000000002
Q04652 Q5U504 0.6156470588235294 0.11882352941176466
Q04652 Q96CT2 0.7389411764705882 0
Q04652 O60662 0.6205294117647059 0.13094117647058823
Q04652 Q5ZJU2 0.7226470588235294 0.07058823529411762
Q04652 Q5ZLD3 0.782 0.09558823529411764
Q04652 Q08CL3 0.591764705882353 0.14223529411764702
Q04652 F1QEG2 0.607 0.12323529411764711
Q04652 Q8JZP3 0.8333529411764706 0.0947058823529412
Q04652 Q8BGY4 0.6035294117647059 0.07029411764705884
Q04652 Q09563 0.5678235294117647 0.08999999999999997
Q04652 P34569 0.578529411764706 0.08558823529411763
Q5U575 Q5U504 0.6582941176470588 0.6035294117647059
Q5U575 Q96CT2 0.7434705882352941 0.18282352941176472
Q5U575 O60662 0.6831764705882353 0.6265882352941177
Q5U575 Q5ZJU2 0.6664705882352941 0.5387058823529411
Q5U575 Q5ZLD3 0.6741764705882354 0.6731176470588236
Q5U575 Q08CL3 0.7294705882352941 0.7014117647058824
Q5U575 F1QEG2 0.6671764705882353 0.6227647058823529
Q5U575 Q8JZP3 0.6694117647058824 0.6028235294117648
Q5U575 Q8BGY4 0.7531176470588236 0.6384117647058823
Q5U575 Q09563 0.6007058823529412 0.6007058823529412
Q5U575 P34569 0.6073529411764707 0.6073529411764707
Q5U504 Q96CT2 0.6798823529411765 0.19082352941176473
Q5U504 O60662 0.8851764705882353 0.8851764705882353
Q5U504 Q5ZJU2 0.6657058823529411 0.625764705882353
Q5U504 Q5ZLD3 0.6452941176470588 0.6397058823529411
Q5U504 Q08CL3 0.6779999999999999 0.6779999999999999
Q5U504 F1QEG2 0.875 0.8657058823529412
Q5U504 Q8JZP3 0.6421764705882353 0.6285882352941177
Q5U504 Q8BGY4 0.685470588235294 0.685470588235294
Q5U504 Q09563 0.5454705882352942 0.5412941176470588
Q5U504 P34569 0.5561764705882353 0.5561764705882353
Q96CT2 O60662 0.6778235294117647 0.19635294117647062
Q96CT2 Q5ZJU2 0.6900588235294118 0.24635294117647055
Q96CT2 Q5ZLD3 0.7521176470588236 0.26417647058823535
Q96CT2 Q08CL3 0.6714117647058824 0.2502352941176471
Q96CT2 F1QEG2 0.673235294117647 0.20982352941176474
Q96CT2 Q8JZP3 0.7280588235294118 0.22352941176470587
Q96CT2 Q8BGY4 0.6692941176470588 0.2319411764705882
Q96CT2 Q09563 0.5601764705882353 0.23176470588235298
Q96CT2 P34569 0.570529411764706 0.23335294117647054
O60662 Q5ZJU2 0.6831764705882353 0.6311764705882352
O60662 Q5ZLD3 0.6532352941176471 0.647
O60662 Q08CL3 0.6967058823529412 0.6967058823529412
O60662 F1QEG2 0.8869411764705882 0.8735882352941177
O60662 Q8JZP3 0.6455294117647059 0.6308235294117648
O60662 Q8BGY4 0.7037058823529412 0.7037058823529412
O60662 Q09563 0.5715294117647058 0.5715294117647058
O60662 P34569 0.5833529411764706 0.5833529411764706
Q5ZJU2 Q5ZLD3 0.7586470588235295 0.5917058823529412
Q5ZJU2 Q08CL3 0.5969411764705883 0.5969411764705883
Q5ZJU2 F1QEG2 0.6709411764705883 0.6415882352941176
Q5ZJU2 Q8JZP3 0.7342352941176471 0.598235294117647
Q5ZJU2 Q8BGY4 0.6265294117647059 0.6265294117647059
Q5ZJU2 Q09563 0.542470588235294 0.475764705882353
Q5ZJU2 P34569 0.554470588235294 0.4877058823529412
Q5ZLD3 Q08CL3 0.7115882352941176 0.7115882352941176
Q5ZLD3 F1QEG2 0.6512941176470588 0.6512941176470588
Q5ZLD3 Q8JZP3 0.7582941176470588 0.7106470588235294
Q5ZLD3 Q8BGY4 0.7721176470588236 0.7721176470588236
Q5ZLD3 Q09563 0.6447647058823529 0.6447647058823529
Q5ZLD3 P34569 0.6483529411764706 0.6483529411764706
Q08CL3 F1QEG2 0.7073529411764705 0.7073529411764705
Q08CL3 Q8JZP3 0.6403529411764706 0.6403529411764706
Q08CL3 Q8BGY4 0.7355294117647059 0.6972352941176471
Q08CL3 Q09563 0.6087058823529412 0.6087058823529412
Q08CL3 P34569 0.6118235294117647 0.6118235294117647
F1QEG2 Q8JZP3 0.6398823529411765 0.6377058823529411
F1QEG2 Q8BGY4 0.6898823529411764 0.6898823529411764
F1QEG2 Q09563 0.5605294117647059 0.5605294117647059
F1QEG2 P34569 0.5760000000000001 0.5760000000000001
Q8JZP3 Q8BGY4 0.7011176470588235 0.7011176470588235
Q8JZP3 Q09563 0.5816470588235294 0.5816470588235294
Q8JZP3 P34569 0.5798235294117646 0.5798235294117646
Q8BGY4 Q09563 0.6153529411764707 0.6153529411764707
Q8BGY4 P34569 0.6258823529411764 0.6258823529411764
Q09563 P34569 0.9084117647058824 0.9084117647058824
Q5ARI5 Q9CXG3 0.7909411764705883 0.6542941176470588
A7KVC2 P91660 0.796 0.5076470588235293
A7KVC2 Q9VL32 0.6834117647058824 0.4175882352941176
A7KVC2 P39109 0.8554705882352941 0.7517647058823529
A7KVC2 P38735 0.8215882352941176 0.667470588235294
A7KVC2 Q9LK62 0.8801176470588236 0.782
A7KVC2 Q9C8H1 0.8212352941176471 0.7695294117647059
A7KVC2 Q54VJ0 0.8036470588235294 0.4145882352941177
A7KVC2 Q8T6H8 0.7793529411764706 0.42817647058823527
A7KVC2 P21439 0.7240588235294118 0.26641176470588235
A7KVC2 O15440 0.823764705882353 0.5022941176470588
A7KVC2 Q5F364 0.8424117647058824 0.7580588235294118
A7KVC2 Q8R4P9 0.8543529411764705 0.7321764705882353
A7KVC2 B5X0E4 0.7398823529411764 0.30670588235294116
A7KVC2 P34713 0.7294705882352941 0.23658823529411765
A7KVC2 P34712 0.7399411764705882 0.2823529411764706
P91660 Q9VL32 0.7291764705882353 0.3739411764705882
P91660 P39109 0.7807647058823529 0.5311764705882354
P91660 P38735 0.8027647058823529 0.4464117647058824
P91660 Q9LK62 0.8362941176470589 0.5215294117647059
P91660 Q9C8H1 0.8364117647058824 0.5348235294117647
P91660 Q54VJ0 0.8148823529411765 0.5928235294117647
P91660 Q8T6H8 0.8259411764705882 0.6148823529411764
P91660 P21439 0.6981764705882353 0.3399411764705882
P91660 O15440 0.7728235294117647 0.6284117647058823
P91660 Q5F364 0.8134705882352942 0.5158235294117647
P91660 Q8R4P9 0.808 0.566529411764706
P91660 B5X0E4 0.7101764705882353 0.3571764705882353
P91660 P34713 0.7073529411764705 0.29576470588235293
P91660 P34712 0.6942352941176471 0.34376470588235297
Q9VL32 P39109 0.7027058823529412 0.4671176470588235
Q9VL32 P38735 0.6808823529411765 0.3689411764705882
Q9VL32 Q9LK62 0.6606470588235294 0.3854705882352941
Q9VL32 Q9C8H1 0.6838823529411765 0.4320588235294117
Q9VL32 Q54VJ0 0.6636470588235295 0.41594117647058826
Q9VL32 Q8T6H8 0.6805882352941177 0.4321176470588235
Q9VL32 P21439 0.6485294117647059 0.29870588235294115
Q9VL32 O15440 0.7667647058823529 0.45199999999999996
Q9VL32 Q5F364 0.7083529411764706 0.4764705882352941
Q9VL32 Q8R4P9 0.7040588235294117 0.43729411764705883
Q9VL32 B5X0E4 0.6564705882352941 0.28947058823529415
Q9VL32 P34713 0.6461764705882354 0.33076470588235296
Q9VL32 P34712 0.6487647058823529 0.3419411764705882
P39109 P38735 0.8345294117647059 0.6064117647058824
P39109 Q9LK62 0.8365882352941176 0.7408235294117647
P39109 Q9C8H1 0.7987058823529412 0.7637647058823529
P39109 Q54VJ0 0.7946470588235294 0.44176470588235295
P39109 Q8T6H8 0.7638823529411765 0.4604117647058823
P39109 P21439 0.7309411764705882 0.2882941176470588
P39109 O15440 0.8448823529411764 0.5011176470588236
P39109 Q5F364 0.8834705882352941 0.7615882352941177
P39109 Q8R4P9 0.8322941176470589 0.7113529411764705
P39109 B5X0E4 0.7386470588235294 0.3214117647058824
P39109 P34713 0.7386470588235294 0.26294117647058823
P39109 P34712 0.7398823529411764 0.3008235294117647
